case_id	object_key	method	source_exp	retarget_variant_id	metric_standard_id	qpos_frames	qpos_path	scene_xml	trajectory	contact_mask	person_idx	euler_convention	roundtrip_position_error_cm_max	roundtrip_orientation_error_deg_max	contact_3mm_in_mask	raw_contact_in_mask	hand_object_penetration_3mm	lower_body_penetration	foot_slip_max_m	obj_speed_max	ankle_jerk_p95
box021_20231018_034_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	97	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_034_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_034_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_034_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_034_p2/raw_contact_mask_3cm.npz	1	ZYX	4.996003611e-14	2.414836539e-06	0.3043478261	0.8913043478	0.2989690722	0.1030927835	0.6995846214	2.651841562	1839.841946
box021_20231018_034_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	97	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_034_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_034_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_034_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_034_p2/raw_contact_mask_3cm.npz	1				0.3043478261	0.4130434783	0.05154639175	0	0.5534705555	1.613041744	739.8732116
box021_20231018_035_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	94	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231018_035_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_035_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_035_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_035_p2/raw_contact_mask_3cm.npz	1	ZYX	4.520411122e-14	2.414836539e-06	0.1515151515	0.7424242424	0.4255319149	0.2127659574	0.9920672803	2.803595768	3002.335127
box021_20231018_035_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	94	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231018_035_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_035_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231018_035_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231018_035_p2/raw_contact_mask_3cm.npz	1				0.303030303	0.4393939394	0.09574468085	0.3510638298	0.3906068133	3.216139133	1122.754137
box021_20231020_019_p1	box021	OmniRetarget	E170	omnirt_v2	core4d-e154-physics-contact-v1	97	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231020_019_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231020_019_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231020_019_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box021_20231020_019_p1/raw_contact_mask_3cm.npz	0	XZY	9.647807741e-14	2.957558667e-06	0.5245901639	0.9836065574	0.2886597938	0	1.618513484	5.024784116	1544.753381
box021_20231020_019_p1	box021	PRG	E170	omnirt_v2	core4d-e154-physics-contact-v1	97	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_019_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231020_019_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v2_ref_fk_box021_20231020_019_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v2/ref_fk/results/omnirt_v2_ref_fk/contact_masks/dcv3_omnirt_v2_ref_fk_box021_20231020_019_p1/raw_contact_mask_3cm.npz	0				0.4754098361	0.6885245902	0.1546391753	0	0.4730222794	2.539744853	598.5937329
box021_20231020_019_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	100	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231020_019_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_019_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_019_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_019_p2/raw_contact_mask_3cm.npz	1	XZY	6.101493737e-14	2.414836539e-06	0.0303030303	0.8333333333	0.54	0.03	1.480478612	4.586055369	2135.547441
box021_20231020_019_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	100	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_019_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_019_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_019_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_019_p2/raw_contact_mask_3cm.npz	1				0.5	0.8787878788	0.25	0.18	0.8306807937	2.006668815	839.2044825
box021_20231020_020_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	86	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231020_020_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p1/raw_contact_mask_3cm.npz	0	ZYX	7.452772611e-14	2.414836539e-06	0.07352941176	1	0.7441860465	0	0.6892000158	4.078999998	1829.50284
box021_20231020_020_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	86	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_020_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p1/raw_contact_mask_3cm.npz	0				0.3970588235	0.6323529412	0.1860465116	0	0.4191837793	1.265138069	723.6337893
box021_20231020_020_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	86	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231020_020_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p2/scene_act_E169_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p2/raw_contact_mask_3cm.npz	1	ZYX	6.955527313e-14	2.414836539e-06	0.1142857143	1	0.7209302326	0	1.160680963	3.722850876	1669.309475
box021_20231020_020_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	86	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E169/cem/full/E169_box021_20231020_020_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p2/scene_act_E169_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_020_p2/raw_contact_mask_3cm.npz	1				0.6571428571	0.9	0.1976744186	0	1.064998319	1.225785266	803.8697833
box021_20231020_022_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	104	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231020_022_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p1/raw_contact_mask_3cm.npz	0	XZY	5.721958498e-14	2.414836539e-06	0.09230769231	0.9538461538	0.5480769231	0.04807692308	0.304251085	4.350156367	1803.163173
box021_20231020_022_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	104	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_022_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p1/raw_contact_mask_3cm.npz	0				0.4615384615	0.6307692308	0.1346153846	0.01923076923	0.2263884686	1.480694327	756.1600996
box021_20231020_022_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	105	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231020_022_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p2/raw_contact_mask_3cm.npz	1	XZY	4.611102535e-14	2.414836539e-06	0.186440678	0.9830508475	0.4571428571	0	1.01397166	3.970332024	1654.928541
box021_20231020_022_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	105	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_022_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p2/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_022_p2/raw_contact_mask_3cm.npz	1				0.4237288136	0.813559322	0.2285714286	0.3142857143	0.9747575432	1.135520566	645.6134475
box021_20231020_023_p1	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	107	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231020_023_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p1/raw_contact_mask_3cm.npz	0	ZYX	4.847302891e-14	2.414836539e-06	0.1730769231	1	0.4112149533	0	0.7333267933	2.898727765	1127.450316
box021_20231020_023_p1	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	107	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E170/s6_downstream/cem/full/E170_box021_20231020_023_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p1/scene_act_E170_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p1/raw_contact_mask_3cm.npz	0				0.5192307692	0.8269230769	0.1495327103	0.04672897196	0.6102408978	1.567702413	656.5264402
box021_20231020_023_p2	box021	OmniRetarget	E170	omnirt_v1	core4d-e154-physics-contact-v1	110	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box021_20231020_023_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p2/scene_act_E169_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p2/raw_contact_mask_3cm.npz	1	ZYX	4.51828036e-14	1.707547293e-06	0.09615384615	1	0.4363636364	0	0.8863885156	2.645635986	1508.851728
box021_20231020_023_p2	box021	PRG	E170	omnirt_v1	core4d-e154-physics-contact-v1	110	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E169/cem/full/E169_box021_20231020_023_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p2/scene_act_E169_lowerbody_physics.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E168/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box021_20231020_023_p2/raw_contact_mask_3cm.npz	1				0.3846153846	0.5769230769	0.09090909091	0.1	0.4078845321	1.372568001	546.353166
box023_20231008_045_p1	box023	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	134	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box023_20231008_045_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p1/raw_contact_mask_3cm.npz	0	XZY	5.926969056e-14	1.707547293e-06	0.3174603175	1	0.3358208955	0	1.495638424	2.142852376	1293.326801
box023_20231008_045_p1	box023	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	134	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231008_045_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p1/raw_contact_mask_3cm.npz	0				0.5396825397	0.7619047619	0.1119402985	0	0.176621999	1.797457651	775.394811
box023_20231008_045_p2	box023	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	134	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box023_20231008_045_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p2/raw_contact_mask_3cm.npz	1	XZY	6.030054506e-14	1.707547293e-06	0.4615384615	1	0.2686567164	0	1.214800395	2.030466581	1581.394533
box023_20231008_045_p2	box023	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	134	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231008_045_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_045_p2/raw_contact_mask_3cm.npz	1				0.4	0.7384615385	0.1641791045	0	0.5159229861	1.884094758	1167.986499
box023_20231008_046_p1	box023	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	79	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box023_20231008_046_p1_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p1/raw_contact_mask_3cm.npz	0	XZY	1.665334537e-14	2.414836539e-06	0.2857142857	0.4285714286	0.08860759494	0	0.5388554462	1.872826681	1064.236914
box023_20231008_046_p1	box023	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	79	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231008_046_p1_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p1/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p1/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p1/raw_contact_mask_3cm.npz	0				0.693877551	0.7755102041	0.05063291139	0	0.5013240017	0.9779373576	682.5550446
box023_20231008_046_p2	box023	OmniRetarget	E173	omnirt_v1	core4d-e154-physics-contact-v1	78	workspace/core4d/analysis/E197_full_cem_omnirt_vs_prg_metrics/omni_converted_qpos/box023_20231008_046_p2_omnirt_scene_act_qpos.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p2/raw_contact_mask_3cm.npz	1	XZY	1.359739956e-14	1.707547293e-06	0.2325581395	1	0.4230769231	0	0.662920044	1.774601628	1877.991974
box023_20231008_046_p2	box023	PRG	E173	omnirt_v1	core4d-e154-physics-contact-v1	78	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s6_downstream/cem/full/E173_box023_20231008_046_p2_PRG_outdir_full/trajectory_mjwp_act.npz	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p2/scene_act_E173_rubberHull_PRG.xml	example_datasets/processed/core4d/unitree_g1/humanoid_object/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p2/0/trajectory_kinematic.npz	/mnt/a0ccc676-9496-49f8-a861-f8a1797dec52/spider_workdirs/core4d/results/E173/s3_retarget/omnirt_v1/ref_fk/results/omnirt_v1_ref_fk/contact_masks/dcv3_omnirt_v1_ref_fk_box023_20231008_046_p2/raw_contact_mask_3cm.npz	1				0.4418604651	0.5348837209	0.07692307692	0	0.4810365429	0.9768133491	804.3557075
